Puan,Yorum,label,clean_text,question_count,upper_ratio,avg_word,positive_count,negation_count,exclamation_count,char_count
"3,0",Senaryo sağlam oyuncular iyi oynamış. Eksiklikler idam sahnesinde Tabure var ve sadece Tabure olmaz birde idam sehpası olmasi lazim. Ezel ve Karadayıdan senaryo ve oyuncu devşirmisler. Filmde geri gidisler (flash bang diyorlar galiba )yetersizdi. 33 yıldır tv sinema izliyorum herkes bu konuda uzman yani.,0,senaryo sağlam oyuncular iyi oynamış eksiklikler idam sahnesinde tabure var sadece tabure olmaz birde idam sehpası olmasi lazim ezel karadayıdan senaryo oyuncu devşirmisler filmde geri gidisler flash bang diyorlar galiba yetersizdi yıldır tv sinema izliyorum herkes konuda uzman,0,0.022950819672131147,5.954545454545454,1,0,0,305
"1,0","İlk olarak olumlu yorum yapıcam:zaten bildiğimiz tanıdığımız oyunculuğa yıllarını vermiş oyuncularımız çok iyi bir iş çıkarmış.özellikle aras bulut.AMA yan oyuncular özellikle komutanın karısı,ya bukadar mı kötü bir oyunculuk olur,başka oyuncu bulamadımız mı.ve şu repliği hiç beğenmedim “komutan yarbay yani allah” bu ne ??.filmle söylenek şey şu kısaca,mükemel bir kadro,berbat yan oyuncular kötü senaryo...bu arada aras bulutun kızı rolundeki küçük kız çok başarılı bir oyunculuk gerçekleştirmiş.",0,i̇lk olarak olumlu yorum yapıcamzaten bildiğimiz tanıdığımız oyunculuğa yıllarını vermiş oyuncularımız iyi bir iş çıkarmışözellikle ara bulutama yan oyuncular özellikle komutanın karısıya bukadar kötü bir oyunculuk olurbaşka oyuncu bulamadımız mıve repliği beğenmedim “ komutan yarbay allah ” filmle söylenek kısacamükemel bir kadroberbat yan oyuncular kötü senaryobu arada ara bulutun kızı rolundeki küçük kız başarılı bir oyunculuk gerçekleştirmiş,2,0.008016032064128256,6.6923076923076925,3,1,0,499
"5,0","Son zamanlarda ki en başarılı filmdi. Senaryo, oyuncular ve özellikle kamera çok çok iyiydi. #ArasBulutIynemli yine oynamamış, yaşamış..Muhteşem manzaralar, sürükleyici hikaye, biraz gülme, biraz ağlama...Herkesin filmin içinde kendiyle özdeşleştiridiği bir yerler muhakkak oluyor.Kaçırılmamalı",1,son zamanlarda başarılı filmdi senaryo oyuncular özellikle kamera iyiydi arasbulutiynemli yine oynamamış yaşamışmuhteşem manzaralar sürükleyici hikaye biraz gülme biraz ağlamaherkesin filmin içinde kendiyle özdeşleştiridiği bir yerler muhakkak oluyorkaçırılmamalı,0,0.027210884353741496,7.9393939393939394,2,0,0,294
"0,5","KONUSUNU Bİ̇RAZ GARİ̇PSEMEDİ̇M  DEĞİ̇L, HER NE RÜTBE DE OLURSA OLSUN Hİ̇ÇBİ̇R ASKER’İ̇N KENDİ̇ MEVZUSU OLDUĞUNDA KENDİ̇ RÜTBESİ̇Nİ̇ KULLANARAK SUÇLUNUN CEZASINI  KENDİ̇Sİ̇ KESEMEZ VE KESMEZDE.SONRA DİYORSUNUZ Kİ MİLLET NEDEN ASKERİ SEVMİYOR BİRDAHA DÜŞÜNÜN NEDEN",0,konusunu bi̇̇raz gari̇̇psemedi̇̇m deği̇̇l rütbe olursa olsun hi̇̇çbi̇̇r asker ’ i̇̇n kendi̇̇ mevzusu olduğunda kendi̇̇ rütbesi̇̇ni̇̇ kullanarak suçlunun cezasini kendi̇̇si̇̇ kesemez kesmezdesonra di̇yorsunuz ki̇ mi̇llet askeri̇ sevmi̇yor bi̇rdaha düşünün,0,0.8091603053435115,6.909090909090909,0,0,0,262
"5,0","filmde geçen sahneleri kendi din ve ahlak inanışına göre yargılayıp, eleştiren insanlar var. arkadaşlar film eleştiriyorsunuz o sahnede mahkumlar haşa diyor zaten, ya biri de diyor ki askerler rütbelerini kullanmaz, sanırım aynı ülkede yaşamıyoruz biz.. film çok güzeldi,dramsa dram,oyunculuksa oyunculuk,süpriz son ise süprize yakın son. ne beklliyorsunuz aksiyon mu ? o vakit türüne göre izleyin. beklentiyi karşılıyor.",1,filmde geçen sahneleri kendi din ahlak inanışına göre yargılayıp eleştiren insanlar var arkadaşlar film eleştiriyorsunuz sahnede mahkumlar haşa diyor zaten diyor askerler rütbelerini kullanmaz sanırım aynı ülkede yaşamıyoruz film güzeldidramsa dramoyunculuksa oyunculuksüpriz son süprize yakın son beklliyorsunuz aksiyon vakit türüne göre izleyin beklentiyi karşılıyor,1,0.0,6.4035087719298245,1,0,0,421
"5,0","İnsanı oturduğu koltuğa zımbalayan ve zihindeki etkisini günlerce sürdüren bir yapım. Emeği geçen ekip ve oyunculara canı gönülden tebrikler. Son 2, 3 senedir kalitesizliğinden dolayı Türk filmlerine gitmez olmuştum. Şampiyon(Bold Pilot) ve bu film umarım sektörün önünü açar. Salonda kadınlar bir tarafa gözyaşı döken erkeklere şahit oldum(bende dahil). İnanın gittiğinize pişman olmayacaksınız. 80 dönemi idarecilerinin despotluğu, gaddarlığı ve ceberrutvari yönetim biçimini gözler önüne seren bir yapım.",1,i̇nsanı oturduğu koltuğa zımbalayan zihindeki etkisini günlerce sürdüren bir yapım emeği geçen ekip oyunculara canı gönülden tebrikler son senedir kalitesizliğinden dolayı türk filmlerine gitmez olmuştum şampiyonbold pilot film umarım sektörün önünü açar salonda kadınlar bir tarafa gözyaşı döken erkeklere şahit oldumbende dahil i̇nanın gittiğinize pişman olmayacaksınız dönemi idarecilerinin despotluğu gaddarlığı ceberrutvari yönetim biçimini gözler önüne seren bir yapım,0,0.01775147928994083,6.696969696969697,0,0,0,507
"5,0",On numara 5 yıldız. Harika bir yapım Kesinlikle tavsiye ediyorum Rahat ağlamak için yoğunluğu az olan seanslara gidin (erkekler ) Ben kendimi çok tuttum ciğerlerim ağrıyor Efsane,1,on numara yıldız harika bir yapım kesinlikle tavsiye ediyorum rahat ağlamak yoğunluğu olan seanslara gidin erkekler ben kendimi tuttum ciğerlerim ağrıyor efsane,0,0.033707865168539325,5.62962962962963,1,0,0,178
"4,0","ilk çıktığında sinemada izlemiştim çok güzel film dramı çok iyi veriyor aras bulut iynemli yine harika oyunculuk sergilemiş yaşamış rolünü etkisi seyirciye geçiriyor ne kadar uyarlama olsada film boyunca hüzünlendiriyor film 10/8 
spoiler: 
sonunun iyi bitmesi iyi olmuş memo yavrusuna ovasına kavuşuyor",1,ilk çıktığında sinemada izlemiştim güzel film dramı iyi veriyor ara bulut iynemli yine harika oyunculuk sergilemiş yaşamış rolünü etkisi seyirciye geçiriyor kadar uyarlama olsada film boyunca hüzünlendiriyor film spoiler sonunun iyi bitmesi iyi olmuş memo yavrusuna ovasına kavuşuyor,0,0.0,6.190476190476191,6,0,0,303
"3,0",Yine bir çakma film orijinalden Güney Kore filmi bir kere de orijinal birşey yapın Güney Kore filmi güzeldi bu nasıl bakalım gidince göreceğiz,0,yine bir çakma film orijinalden güney kore filmi bir kere orijinal yapın güney kore filmi güzeldi bakalım gidince göreceğiz,0,0.035211267605633804,5.217391304347826,0,0,0,142
"3,0","Filmi nedense aman amanlık bir derecede bulmadım. Evet oyuncular, oynadıkları değil neredeyse yaşadıkları rolleri bahsetmeden edemem. Lakin dizinin alıntı olduğu öne çıkıyor. Ona bir sözüm yok çünkü burası Türkiye konu olarak yetersiz olabilir lakin oyunculuklar olarak o kadar güzel ve o karakteri yaşayarak oyuncu var ki bunları göz önüne getirttiremiyor neredeyse. Cok duygusal biriyim fakat hic aglamadim. Sinema sonrasi kizlar tuvaletinde izdiham vardi kiz ben makyajli geldim diyip hungur hungur agliyorlardi. Lavabolar dolu kabinler bombostu siralar vardi lavabolarda siralar vardi. Guzeldi evet oyunculuklar da mukemmel ama biraz fazla abartildigini dusunuyorum",0,filmi nedense aman amanlık bir derecede bulmadım evet oyuncular oynadıkları değil neredeyse yaşadıkları rolleri bahsetmeden edemem lakin dizinin alıntı olduğu öne çıkıyor ona bir sözüm yok burası türkiye konu olarak yetersiz olabilir lakin oyunculuklar olarak kadar güzel karakteri yaşayarak oyuncu var bunları göz önüne getirttiremiyor neredeyse cok duygusal biriyim fakat hic aglamadim sinema sonrasi kizlar tuvaletinde izdiham vardi kiz ben makyajli geldim diyip hungur hungur agliyorlardi lavabolar dolu kabinler bombostu siralar vardi lavabolarda siralar vardi guzeldi evet oyunculuklar mukemmel biraz fazla abartildigini dusunuyorum,0,0.013452914798206279,6.444444444444445,1,2,0,669
"5,0",Ya resmen filmde için dışına çıktı  her sahnesi ayrı bir harika filmin ilk sahnesinde ağlamaya başladım,1,resmen filmde dışına çıktı sahnesi ayrı bir harika filmin ilk sahnesinde ağlamaya başladım,0,0.009708737864077669,5.4375,0,0,0,103
"3,0","FENA DEĞİL AMA Bİ AYLA KADAR ETKİLEMEDİ YANİ İZLENİR AMA KESİNLİKLE İZLENMELİ DİYEMEM  VE AĞLATIR HİÇ  DEMEM... Kİ,, BEN AYLADA AĞLAMIŞ ADAMIM..",0,fena deği̇l bi̇ ayla kadar etki̇lemedi̇ yani̇ i̇zleni̇r kesi̇nli̇kle i̇zlenmeli̇ di̇yemem ağlatir hi̇ç demem ki̇ ben aylada ağlamiş adamim,0,0.7916666666666666,5.5,0,0,0,144
"1,0",1. Allah yukarıda değil zamandan ve mekandan münezzehtir.2. Allah ın üstünde bir güç yoktur.3. Büyük günah işleyen bir müslüman EBEDİYYEN cehenneme gitmez.Filmde vahhabiliğin izleri var film yaparken dini lütfen yanlış düşüncelere sebep olacak şekilde yansıtmayın. Hafız rolünü de hem edepsiz hemde hocaymış gibi göstermek tam bir saçmalık ve amaç ne anlamadım dini bu kadar yerler altına alan filmleri yapmayı bırakın Allah hesabını sorar!!!!,0,allah yukarıda değil zamandan mekandan münezzehtir allah ın üstünde bir güç yoktur büyük günah işleyen bir müslüman ebedi̇yyen cehenneme gitmezfilmde vahhabiliğin izleri var film yaparken dini lütfen yanlış düşüncelere sebep olacak şekilde yansıtmayın hafız rolünü edepsiz hemde hocaymış göstermek tam bir saçmalık amaç anlamadım dini kadar yerler altına alan filmleri yapmayı bırakın allah hesabını sorar,0,0.033860045146726865,6.0476190476190474,0,1,4,443
"5,0","Gerçekten bizim film sektörü olarak başarılı olabildiğimiz iki tür varsa birinci trajedi ikinci komedi. Bu film bize duygulu, acıklı, ağlatan benzersiz bir yapım ortaya koymuş. Bence ilerleyen dönemlerde sinemamızda kült yapımlar arasında sayacağımız bir film ortaya çıkmış .Ağlamayan gerçekten kalpsizdir denilebilecek tarzda bir yapım. Duygu yoğunluğu çok üst safhada. Oyuncuların kalitesi ve performansı mükemmel ve hikayeyi adeta şaha kaldırmışlar. Özellikle Aras Bulut İynemli'ye ayrı bir parantez, sen harika bir oyuncusun ve karakterini adeta yaşattın. Yan karakterlerde olan sürede karakterlerinin üzerine basarak söylüyorum hakkını fazlasıyla vermiş.Ege ağzıyla konuşan teyzemiz vardı Fatma yani Celile Toyon bu kişiler filme ekstradan kalite ve bölgenin samimiyetini enjekte ettikleri içinde filmlerde gizli kahramanlardır unutulmamalıdır. Askorozlu karakterini canlandıran İlker Aksum'da etkili bir karakter ortaya koymuş. Bölgesinin yani Ege'nin güzelliklerini  ortaya sermesi de acıklı ve trajedinin ortasında tek rahatlatan ve nefes aldıran detaydı. Filmin mutlu bir sonla bitmesi bizi filmin sonunda acılara gark eden bir gün yerine ohh be dedirten sonuyla finali güzel kapattı. Kusursuza yakın bir filmdi. Not Kore versiyonunu hiç izlemedim, bireysel bazda bir yorumdu :)",1,gerçekten bizim film sektörü olarak başarılı olabildiğimiz iki tür varsa birinci trajedi ikinci komedi film bize duygulu acıklı ağlatan benzersiz bir yapım ortaya koymuş bence ilerleyen dönemlerde sinemamızda kült yapımlar arasında sayacağımız bir film ortaya çıkmış ağlamayan gerçekten kalpsizdir denilebilecek tarzda bir yapım duygu yoğunluğu üst safhada oyuncuların kalitesi performansı mükemmel hikayeyi adeta şaha kaldırmışlar özellikle ara bulut i̇ynemliye ayrı bir parantez sen harika bir oyuncusun karakterini adeta yaşattın yan karakterlerde olan sürede karakterlerinin üzerine basarak söylüyorum hakkını fazlasıyla vermişege ağzıyla konuşan teyzemiz vardı fatma celile toyon kişiler filme ekstradan kalite bölgenin samimiyetini enjekte ettikleri içinde filmlerde gizli kahramanlardır unutulmamalıdır askorozlu karakterini canlandıran i̇lker aksumda etkili bir karakter ortaya koymuş bölgesinin egenin güzelliklerini ortaya sermesi acıklı trajedinin ortasında tek rahatlatan nefes aldıran detaydı filmin mutlu bir sonla bitmesi bizi filmin sonunda acılara gark eden bir gün yerine ohh be dedirten sonuyla finali güzel kapattı kusursuza yakın bir filmdi not kore versiyonunu izlemedim bireysel bazda bir yorumdu,0,0.018648018648018648,6.570588235294117,3,1,0,1287
"5,0","film süperdi salon full çekti ağlamaktan gözlerimiz şişti kesinlikle ama kesinlikle tavsiye ederim 
spoiler: 

 gerçekten mucize",1,film süperdi salon full çekti ağlamaktan gözlerimiz şişti kesinlikle kesinlikle tavsiye ederim spoiler gerçekten mucize,0,0.0,6.8125,0,0,0,128
"5,0",Oyunculuk senaryo kısacası film tek kelimeyle muhteşem. Kesinlikle izlenmesi gereken bir film. .....,1,oyunculuk senaryo kısacası film tek kelimeyle muhteşem kesinlikle izlenmesi gereken bir film,0,0.02,6.769230769230769,0,0,0,100
"5,0",Bu filmde kötu bir yorum yapilmaz çünkü gercekten cok iyiydi herkes rolunü layıkıyla yapmıs. Bir dram filminde olmasi gereken hersey vardı. Her duyguyu yaşattı bana gülüyorsun bir an oluyor ağlıyorsun bir an geliyor sinirleniyorsun yani tek kelimeyle cok begendim herkesin eline emegine sağlik. Herkes izlemeli ve biseyler almali bu filmden,1,filmde kötu bir yorum yapilmaz gercekten cok iyiydi herkes rolunü layıkıyla yapmıs bir dram filminde olmasi gereken hersey vardı duyguyu yaşattı bana gülüyorsun bir an oluyor ağlıyorsun bir an geliyor sinirleniyorsun tek kelimeyle cok begendim herkesin eline emegine sağlik herkes izlemeli biseyler almali filmden,0,0.011764705882352941,5.82,0,0,0,340
"0,5",Film dram olarak çok iyi. sinemaya giderken yanınız da mendil götürmeyi unutmayın. Yalnız askeriyeyi bu kadar da kötülemenin pek bir anlamı yok. Sinemadan çıkarken yanımda oturan kişi kız arkadaşına '' O zamandaki askerler böyle acımasızdı '' dedi.,0,film dram olarak iyi sinemaya giderken yanınız mendil götürmeyi unutmayın yalnız askeriyeyi kadar kötülemenin pek bir anlamı yok sinemadan çıkarken yanımda oturan kişi kız arkadaşına zamandaki askerler böyle acımasızdı dedi,0,0.016129032258064516,5.72972972972973,1,0,0,248
"2,5","Filmin bu kadar begenilmesinin sebebini anne baba konusunda hassas olmamiza,yüreğimize hemen isleyip pit pit gozyaslarimizin dökülmesine sordum.Evet ben de ağladım ama kurgusunun zayifligini da goz ardı edemicem.Olaylar 'hi şundan dolayı' gibi bi nedene bağlanması için hızlı hızlı işlenmiş her şeyi bi anda yapılmaya kalkilmis bana göre.en azindan son sahnesiyle siradanligin disina cikabilmesine sevindim ama filmi herkes kadar sevmeme neden olmadi.",0,filmin kadar begenilmesinin sebebini anne baba konusunda hassas olmamizayüreğimize hemen isleyip pit pit gozyaslarimizin dökülmesine sordumevet ben ağladım kurgusunun zayifligini goz ardı edemicemolaylar hi şundan dolayı bi nedene bağlanması hızlı hızlı işlenmiş şeyi bi anda yapılmaya kalkilmis bana göreen azindan son sahnesiyle siradanligin disina cikabilmesine sevindim filmi herkes kadar sevmeme olmadi,0,0.0066518847006651885,6.533333333333333,0,0,0,451
"5,0",Son 5 yıla içinde izlediğim içinde gerçekten emek geçen duygusal film herkesin ellerine sağlık (Deli Bal’dan) daha güzeldi,1,son yıla içinde izlediğim içinde gerçekten emek geçen duygusal film herkesin ellerine sağlık deli bal ’ dan güzeldi,0,0.02459016393442623,5.833333333333333,0,0,0,122
"1,0",Film fragmaniyla beni hayal kırıklığına uğrattı tamam anladık özgün hikaye üretmekten uzaksınız da bizi kandırmayın aptal değiliz mucize ve yeşil yol filmlerini birleştirmiş üzerinde biraz oynamissinız ve bize yeni film gibi kakalamışsınız yemedik yemeyiz,0,film fragmaniyla beni hayal kırıklığına uğrattı tamam anladık özgün hikaye üretmekten uzaksınız bizi kandırmayın aptal değiliz mucize yeşil yol filmlerini birleştirmiş üzerinde biraz oynamissinız bize yeni film kakalamışsınız yemedik yemeyiz,0,0.00392156862745098,6.529411764705882,0,0,0,255
"5,0","Izmır optimum 7 seansında izledik. Yanimda eşim ağlıyor,  onun yanında yiğenim,  onun yanında oğlum ağlıyor, arkada ablalar , mendil dağıtanlar vs Bütün sinema salya sümük:) gerçekten başarılı bir konusu ve bir o kadar da başarılı kadrosu mevcuttu. Yanlız en sonda Arası göremedik sadece kızını gördük. Mesele en sonda babası baba koltuğunda ve biraz yaşlanmış olarak uyuyor yada bahçede oturuyor olsaydı, film kendini tamamıyla tamamlamış olurdu ve gerçek mutlu son olurdu  diye düşünüyorum.",1,izmır optimum seansında izledik yanimda eşim ağlıyor onun yanında yiğenim onun yanında oğlum ağlıyor arkada ablalar mendil dağıtanlar v bütün sinema salya sümük gerçekten başarılı bir konusu bir kadar başarılı kadrosu mevcuttu yanlız sonda arası göremedik sadece kızını gördük mesele sonda babası baba koltuğunda biraz yaşlanmış olarak uyuyor yada bahçede oturuyor olsaydı film kendini tamamıyla tamamlamış olurdu gerçek mutlu son olurdu düşünüyorum,0,0.012195121951219513,5.805555555555555,0,0,0,492
"5,0",Son yılların en güzel dram filmi kesinlikle izlenmesi gerektiğini düşünüyorum. Uzun zamandan beri bir filmde bu kadar çok ağlamıştım. Konu çok güzel anlatılmış.,1,son yılların güzel dram filmi kesinlikle izlenmesi gerektiğini düşünüyorum uzun zamandan beri bir filmde kadar ağlamıştım konu güzel anlatılmış,0,0.01875,6.0,4,0,0,160
